id,name,alcaldia,lon,lat
15-050,GUERRERO I,CUAUHTEMOC,-99.14375,19.44908
15-051,GUERRERO II,CUAUHTEMOC,-99.13955,19.44703
15-054,HIPODROMO I,CUAUHTEMOC,-99.16936,19.41217
15-055,HIPODROMO II,CUAUHTEMOC,-99.17297,19.40658
15-058,MORELOS III,CUAUHTEMOC,-99.13333,19.44538
15-060,NONOALCO-TLATELOLCO (U HAB) II,CUAUHTEMOC,-99.14177,19.45331
15-062,OBRERA I,CUAUHTEMOC,-99.13876,19.4195
15-065,OBRERA IV,CUAUHTEMOC,-99.13801,19.41041
15-069,ROMA NORTE II,CUAUHTEMOC,-99.15885,19.42138
15-071,ROMA SUR I,CUAUHTEMOC,-99.16132,19.40885
15-072,ROMA SUR II,CUAUHTEMOC,-99.1633,19.40401
15-073,SAN RAFAEL I,CUAUHTEMOC,-99.15946,19.43711
15-074,SAN RAFAEL II,CUAUHTEMOC,-99.16469,19.43857
15-075,SANTA MARIA LA RIBERA I,CUAUHTEMOC,-99.15814,19.45296
07-001,ACULCO (PBLO),IZTAPALAPA,-99.10468,19.37367
07-004,ALLEPETLALI (U HAB),IZTAPALAPA,-99.06713,19.28875
07-015,BENITO JUAREZ,IZTAPALAPA,-99.0786,19.32961
07-020,CACAMA,IZTAPALAPA,-99.12544,19.35911
07-024,CARMEN SERDAN ( U HAB),IZTAPALAPA,-99.08007,19.29928
07-029,CHINAMPAS DE SANTA MA TOMATLAN,IZTAPALAPA,-99.09021,19.30861
07-030,CITLALLI,IZTAPALAPA,-99.02288,19.34063
07-032,CONCORDIA ZARAGOZA (U HAB),IZTAPALAPA,-99.00783,19.36808
07-038,DEGOLLADO,IZTAPALAPA,-99.04238,19.31934
07-039,DEGOLLADO CHICO,IZTAPALAPA,-99.03831,19.31829
07-042,EJERCITO DE AGUA PRIETA,IZTAPALAPA,-99.03757,19.36832
07-045,EJTO CONSTITUCIONALISTA II ( U HAB),IZTAPALAPA,-99.04358,19.38577
07-047,"EJTO CONSTITUCIONALISTA, SUPERMANZANA II ( U HAB)",IZTAPALAPA,-99.05678,19.38648
07-049,EJTO DE OTE II (U HAB),IZTAPALAPA,-99.03546,19.38196
07-050,EL EDEN,IZTAPALAPA,-99.01328,19.36469
07-055,EL MOLINO_,IZTAPALAPA,-99.08811,19.35512
07-057,EL RETOO,IZTAPALAPA,-99.12516,19.37196
07-058,EL RODEO,IZTAPALAPA,-99.0721,19.33334
07-063,EL TRIANGULO,IZTAPALAPA,-99.05125,19.31839
07-066,EL VERGEL,IZTAPALAPA,-99.08097,19.31703
07-068,EL VERGEL TRIANGULO DE LAS AGUJAS II (U HAB),IZTAPALAPA,-99.08635,19.3077
07-069,EMILIANO ZAPATA (AMPL),IZTAPALAPA,-98.97712,19.33697
07-072,ESTADO DE VERACRUZ,IZTAPALAPA,-99.08859,19.35071
07-073,ESTRELLA CULHUACAN,IZTAPALAPA,-99.10758,19.33161
07-074,ESTRELLA DEL SUR,IZTAPALAPA,-99.09855,19.34877
07-082,GRANJAS ESMERALDA,IZTAPALAPA,-99.11736,19.3538
07-093,HUITZICO-LA POBLANITA,IZTAPALAPA,-98.97908,19.32585
07-098,JARDINES DE CHURUBUSCO,IZTAPALAPA,-99.10654,19.37509
07-103,JUSTO SIERRA,IZTAPALAPA,-99.13484,19.36372
07-107,LA ESPERANZA,IZTAPALAPA,-99.07847,19.31048
07-110,LA JOYITA,IZTAPALAPA,-99.02634,19.37585
07-113,LA PLANTA,IZTAPALAPA,-99.06388,19.29425
07-115,POLVORILLA (AMPL),IZTAPALAPA,-99.04481,19.31699
07-118,LAS PEAS I,IZTAPALAPA,-99.05098,19.33565
07-119,LEYES DE REFORMA 1A SECCION,IZTAPALAPA,-99.07105,19.3611
07-120,LEYES DE REFORMA 2A SECCION,IZTAPALAPA,-99.0632,19.36835
07-126,LOMAS EL MANTO,IZTAPALAPA,-99.08711,19.35104
07-130,LOS ANGELES,IZTAPALAPA,-99.06913,19.34535
07-131,LOS ANGELES APANOAYA,IZTAPALAPA,-99.06085,19.3414
07-132,LOS CIPRESES,IZTAPALAPA,-99.10821,19.35325
07-134,LOS REYES (AMPL),IZTAPALAPA,-99.1006,19.34436
07-137,MAGDALENA ATLAZOLPA (PBLO),IZTAPALAPA,-99.11095,19.37587
07-139,MIGUEL DE LA MADRID HURTADO,IZTAPALAPA,-99.00315,19.34366
07-141,MINERVA,IZTAPALAPA,-99.1099,19.35315
07-143,MIRAVALLE,IZTAPALAPA,-98.99585,19.33148
07-146,MONTE ALBAN,IZTAPALAPA,-99.02035,19.35445
07-155,PARAJE ZACATEPEC,IZTAPALAPA,-99.01845,19.35503
07-156,PARAJES BUENAVISTA (TETECON),IZTAPALAPA,-99.0282,19.32167
07-157,PASEOS DE CHURUBUSCO,IZTAPALAPA,-99.08691,19.38073
07-159,PLENITUD (U HAB),IZTAPALAPA,-99.08113,19.29924
07-160,PLUTARCO ELIAS CALLES (U HAB),IZTAPALAPA,-99.06508,19.35402
07-161,PREDIO DEGOLLADO,IZTAPALAPA,-99.04032,19.31767
07-163,PRIVADA GAVILAN (U HAB),IZTAPALAPA,-99.07667,19.35974
07-164,PROGRESISTA,IZTAPALAPA,-99.06776,19.35654
07-166,PUENTE BLANCO,IZTAPALAPA,-99.06472,19.32763
07-175,SAN ANDRES TETEPILCO (PBLO),IZTAPALAPA,-99.13161,19.37105
07-181,SAN JOSE (BARR),IZTAPALAPA,-99.09188,19.37059
07-185,SAN JUAN CERRO (PJE),IZTAPALAPA,-99.07907,19.34368
07-189,SAN LORENZO 870 (U HAB),IZTAPALAPA,-99.07441,19.3327
07-190,SAN LORENZO TEZONCO (BARR),IZTAPALAPA,-99.06919,19.30374
07-195,SAN LUCAS (BARR),IZTAPALAPA,-99.0964,19.35915
07-196,SAN MIGUEL (BARR),IZTAPALAPA,-99.07832,19.35801
07-200,SAN PABLO (BARR),IZTAPALAPA,-99.08908,19.35894
07-220,SECTOR POPULAR,IZTAPALAPA,-99.1177,19.36661
07-231,TEXCOCO EL SALADO,IZTAPALAPA,-99.00508,19.37409
07-233,TLANEZICALLI (U HAB),IZTAPALAPA,-99.07509,19.29077
07-241,VERACRUZANA (AMPL),IZTAPALAPA,-99.09011,19.35075
07-250,XOPA (U HAB),IZTAPALAPA,-99.12507,19.36038
07-252,ZONA MILITAR FAVE SEDENA (U HAB),IZTAPALAPA,-99.08482,19.31192
07-254,1A AMPLIACION SANTIAGO ACAHUALTEPEC,IZTAPALAPA,-99.00808,19.35222
07-256,8A DE SAN MIGUEL (AMPL),IZTAPALAPA,-99.07865,19.35124
07-266,CONSTITUCION DE 1917 I,IZTAPALAPA,-99.06425,19.34958
07-267,CONSTITUCION DE 1917 II,IZTAPALAPA,-99.05819,19.34883
07-272,EJERCITO DE ORIENTE (U HAB) II,IZTAPALAPA,-99.02968,19.36828
07-274,ERMITA ZARAGOZA (U HAB) II,IZTAPALAPA,-98.99697,19.36701
07-276,JOSE LOPEZ PORTILLO II,IZTAPALAPA,-99.08042,19.30813
07-278,JUAN ESCUTIA II,IZTAPALAPA,-99.0398,19.39004
07-280,LEYES DE REFORMA 3A SECCION II,IZTAPALAPA,-99.07018,19.37568
07-281,LOMAS DE LA ESTANCIA I,IZTAPALAPA,-99.00655,19.33924
07-284,LOMAS DE SAN LORENZO II,IZTAPALAPA,-99.06717,19.32076
07-285,LOMAS ESTRELLA 2A SECC I,IZTAPALAPA,-99.08818,19.31745
07-292,SAN MIGUEL TEOTONGO II,IZTAPALAPA,-98.98867,19.34553
07-293,SAN MIGUEL TEOTONGO III,IZTAPALAPA,-98.98731,19.34103
07-301,TEPALCATES I,IZTAPALAPA,-99.05257,19.38992
07-307,XALPA III,IZTAPALAPA,-99.01792,19.33911
07-317,SANTA MARIA AZTAHUACAN (U HAB),IZTAPALAPA,-99.02716,19.34265
07-319,CAROLOS PACHECO (U HAB),IZTAPALAPA,-99.03006,19.36383
07-320,CHINAMPAC DE JUAREZ III,IZTAPALAPA,-99.05457,19.37365
04-001,ABDIAS GARCIA SOTO,CUAJIMALPA DE MORELOS,-99.29271,19.35172
04-005,AMADO NERVO,CUAJIMALPA DE MORELOS,-99.2951,19.36828
04-006,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,-99.25701,19.38766
04-007,CACALOTE,CUAJIMALPA DE MORELOS,-99.29568,19.36999
04-008,COLA DE PATO,CUAJIMALPA DE MORELOS,-99.3424,19.30476
04-012,CORREDOR SANTA FE,CUAJIMALPA DE MORELOS,-99.27164,19.36021
04-014,EBANO (U HAB),CUAJIMALPA DE MORELOS,-99.28933,19.37391
04-021,JARDINES DE LA PALMA (HUIZACHITO),CUAJIMALPA DE MORELOS,-99.28097,19.37079
04-025,LA VENTA,CUAJIMALPA DE MORELOS,-99.31129,19.31962
04-034,MANZANASTITLA,CUAJIMALPA DE MORELOS,-99.29771,19.36644
04-035,MEMETLA,CUAJIMALPA DE MORELOS,-99.28582,19.36042
04-054,1o DE MAYO,CUAJIMALPA DE MORELOS,-99.32311,19.33926
04-059,SAN JOSE DE LOS CEDROS II,CUAJIMALPA DE MORELOS,-99.28808,19.36575
08-007,EL GAVILLERO,LA MAGDALENA CONTRERAS,-99.25547,19.28126
08-008,BATAN VIEJO (EL MAESTRO),LA MAGDALENA CONTRERAS,-99.21235,19.33592
08-011,EL TANQUE,LA MAGDALENA CONTRERAS,-99.25101,19.32512
08-012,EL TORO,LA MAGDALENA CONTRERAS,-99.24627,19.31196
08-015,INDEPENDENCIA BATAN NORTE (U HAB),LA MAGDALENA CONTRERAS,-99.20986,19.33513
08-019,IXTLAHUALTONGO,LA MAGDALENA CONTRERAS,-99.25011,19.27702
08-020,LA CARBONERA,LA MAGDALENA CONTRERAS,-99.25808,19.29621
08-022,LA CRUZ,LA MAGDALENA CONTRERAS,-99.23449,19.30859
08-023,LA GUADALUPE,LA MAGDALENA CONTRERAS,-99.23199,19.30658
08-028,LAS HUERTAS,LA MAGDALENA CONTRERAS,-99.23738,19.29566
08-029,LAS PALMAS,LA MAGDALENA CONTRERAS,-99.25043,19.3135
08-034,PEDREGAL 2 (CONJ HAB),LA MAGDALENA CONTRERAS,-99.22897,19.30743
08-036,POTRERILLO,LA MAGDALENA CONTRERAS,-99.25283,19.30681
08-038,PUEBLO NUEVO ALTO,LA MAGDALENA CONTRERAS,-99.25313,19.30435
08-040,PUENTE SIERRA,LA MAGDALENA CONTRERAS,-99.21218,19.33108
08-041,SAN BARTOLO AMEYALCO,LA MAGDALENA CONTRERAS,-99.24453,19.32695
08-048,SAN NICOLAS TOTOLAPAN (PBLO),LA MAGDALENA CONTRERAS,-99.24484,19.29706
08-051,TIERRA COLORADA,LA MAGDALENA CONTRERAS,-99.2503,19.27054
08-053,VISTA HERMOSA,LA MAGDALENA CONTRERAS,-99.25342,19.31274
14-005,AMERICAS UNIDAS-DEL LAGO,BENITO JUAREZ,-99.14168,19.38185
14-007,ATENOR SALAS,BENITO JUAREZ,-99.14786,19.40314
14-008,CENTRO URBANO PRESIDENTE ALEMAN (U HAB),BENITO JUAREZ,-99.17208,19.37097
14-016,INDEPENDENCIA,BENITO JUAREZ,-99.1481,19.37977
14-020,JOSEFA ORTIZ DE DOMINGUEZ,BENITO JUAREZ,-99.14069,19.38766
14-024,MIGUEL ALEMAN,BENITO JUAREZ,-99.14453,19.38979
14-027,MODERNA,BENITO JUAREZ,-99.13465,19.39525
14-031,NIOS HEROES DE CHAPULTEPEC,BENITO JUAREZ,-99.14408,19.38628
14-036,PIEDAD NARVARTE,BENITO JUAREZ,-99.15623,19.4027
14-043,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ,-99.18476,19.39043
14-045,STA CRUZ ATOYAC,BENITO JUAREZ,-99.16076,19.36816
14-048,VILLA DE CORTES,BENITO JUAREZ,-99.13619,19.38748
14-049,XOCO,BENITO JUAREZ,-99.16677,19.36183
14-052,ALAMOS II,BENITO JUAREZ,-99.14223,19.3949
14-053,DEL VALLE I,BENITO JUAREZ,-99.16536,19.39792
14-056,DEL VALLE IV,BENITO JUAREZ,-99.16727,19.3823
14-064,"NARVARTE V",BENITO JUAREZ,-99.15716,19.38605
14-067,PORTALES II,BENITO JUAREZ,-99.14882,19.3672
16-001,AGRICULTURA,MIGUEL HIDALGO,-99.16552,19.45048
16-006,ANAHUAC DOS LAGOS,MIGUEL HIDALGO,-99.18947,19.44349
16-008,ANAHUAC LAGO SUR,MIGUEL HIDALGO,-99.18725,19.44515
16-011,ANAHUAC PERALITOS,MIGUEL HIDALGO,-99.18669,19.44897
16-012,ANGEL ZIMBRON,MIGUEL HIDALGO,-99.18937,19.4628
16-013,ANZURES,MIGUEL HIDALGO,-99.178,19.43143
16-019,BOSQUES DE LAS LOMAS,MIGUEL HIDALGO,-99.24405,19.40356
16-023,CUAUHTEMOC PENSIL,MIGUEL HIDALGO,-99.19384,19.44497
16-024,DANIEL GARZA,MIGUEL HIDALGO,-99.19903,19.4051
16-025,DANIEL GARZA (AMPL),MIGUEL HIDALGO,-99.19384,19.40922
16-026,DEL BOSQUE (POLANCO),MIGUEL HIDALGO,-99.2094,19.43422
16-027,TORRES TOREO,MIGUEL HIDALGO,-99.21241,19.45838
16-028,DEPORTIVA PENSIL,MIGUEL HIDALGO,-99.20766,19.45072
16-036,LEGARIA,MIGUEL HIDALGO,-99.19305,19.45553
16-041,LOMAS DE BEZARES,MIGUEL HIDALGO,-99.24287,19.39245
16-047,LOS MORALES (POLANCO),MIGUEL HIDALGO,-99.20997,19.43724
16-051,MILITAR 1 K LOMAS DE SOTELO (U HAB),MIGUEL HIDALGO,-99.22387,19.44022
16-057,NUEVA ARGENTINA (ARGENTINA PONIENTE),MIGUEL HIDALGO,-99.20407,19.46269
16-059,PALMITAS (POLANCO),MIGUEL HIDALGO,-99.20484,19.4309
16-060,PENSIL NORTE,MIGUEL HIDALGO,-99.19689,19.4503
16-062,PENSIL SUR,MIGUEL HIDALGO,-99.19718,19.4465
16-063,PERIODISTA,MIGUEL HIDALGO,-99.21872,19.44861
16-066,POPO,MIGUEL HIDALGO,-99.19988,19.44578
16-067,POPO (AMPL),MIGUEL HIDALGO,-99.19692,19.44455
16-070,REFORMA SOCIAL,MIGUEL HIDALGO,-99.21772,19.43107
16-071,RINCON DEL BOSQUE,MIGUEL HIDALGO,-99.18112,19.42925
16-076,SANTO TOMAS,MIGUEL HIDALGO,-99.17021,19.45181
16-079,TATA LZARO,MIGUEL HIDALGO,-99.21103,19.4487
16-083,VENTURA PEREZ DE ALBA,MIGUEL HIDALGO,-99.19573,19.45326
16-085,10 DE ABRIL,MIGUEL HIDALGO,-99.20849,19.44855
16-086,16 DE SEPTIEMBRE,MIGUEL HIDALGO,-99.2071,19.4021
16-087,5 DE MAYO,MIGUEL HIDALGO,-99.19991,19.44846
16-090,ESCANDON I,MIGUEL HIDALGO,-99.17817,19.40403
16-092,POPOTLA I,MIGUEL HIDALGO,-99.1779,19.45683
16-093,POPOTLA II,MIGUEL HIDALGO,-99.17944,19.4526
16-095,SAN MIGUEL CHAPULTEPEC II,MIGUEL HIDALGO,-99.18375,19.4119
03-006,AMPLIACION CANDELARIA,COYOACAN,-99.15006,19.32821
03-029,CTM V CULHUACAN (U HAB),COYOACAN,-99.11349,19.33099
03-030,CTM VI CULHUACAN (U HAB),COYOACAN,-99.11793,19.32354
03-033,CTM VIII CULHUACAN (U HAB),COYOACAN,-99.10293,19.31619
03-041,EL CARACOL,COYOACAN,-99.16368,19.30448
03-042,EL CENTINELA,COYOACAN,-99.13953,19.33584
03-052,HACIENDAS DE COYOACAN (FRACC),COYOACAN,-99.11215,19.3029
03-054,IMAN,COYOACAN,-99.16649,19.30793
03-059,INSURGENTES CUICUILCO,COYOACAN,-99.18361,19.30738
03-060,INTEGRACION LATINOAMERICANA (U HAB),COYOACAN,-99.17932,19.33831
03-062,JARDINES DEL PEDREGAL,COYOACAN,-99.19003,19.30593
03-064,LA CANTERA (U HAB),COYOACAN,-99.17451,19.33398
03-070,LAS TROJES COAPA (U HAB),COYOACAN,-99.13922,19.30799
03-072,LOS CIPRESES,COYOACAN,-99.12866,19.31923
03-080,LOS SAUCES (FRACC),COYOACAN,-99.11652,19.30385
03-085,PARQUE SAN ANDRES,COYOACAN,-99.14835,19.34571
03-092,PETROLERA TAXQUEA,COYOACAN,-99.13269,19.33849
03-096,PRESIDENTES EJIDALES PRIMERA SECCION,COYOACAN,-99.12804,19.32681
03-098,ROMERO DE TERREROS,COYOACAN,-99.17045,19.3413
03-099,ROMERO DE TERREROS (FRACC),COYOACAN,-99.17667,19.342
03-102,AMPLIACION SAN FRANCISCO CULHUACAN (EJ),COYOACAN,-99.12571,19.3353
03-104,SAN MATEO (BARR),COYOACAN,-99.14828,19.3519
03-107,SANTA CECILIA,COYOACAN,-99.11403,19.307
03-108,SANTA MARTHA DEL SUR,COYOACAN,-99.13073,19.34118
03-109,SANTA URSULA COAPA (PBLO),COYOACAN,-99.14439,19.30969
03-110,SANTA URSULA COYOACAN,COYOACAN,-99.17257,19.30363
03-119,VILLA PANAMERICANA 5TA. SECCIN (U HAB),COYOACAN,-99.16821,19.30922
03-130,AJUSCO III,COYOACAN,-99.16484,19.31364
03-131,ALIANZA POPULAR REVOLUCIONARIA NORTE (U HAB),COYOACAN,-99.12041,19.31909
03-133,PASEOS DE TAXQUEA I,COYOACAN,-99.12351,19.34826
03-134,PASEOS DE TAXQUEA II,COYOACAN,-99.12588,19.34239
03-135,PEDREGAL DE SANTA URSULA I,COYOACAN,-99.1478,19.31486
03-138,PEDREGAL DE SANTA URSULA IV,COYOACAN,-99.15657,19.31356
03-139,PEDREGAL DE STO DOMINGO I,COYOACAN,-99.17077,19.33476
03-140,PEDREGAL DE STO DOMINGO II,COYOACAN,-99.16159,19.33354
03-141,PEDREGAL DE STO DOMINGO III,COYOACAN,-99.16425,19.33143
03-143,PEDREGAL DE STO DOMINGO V,COYOACAN,-99.16701,19.32557
03-145,PEDREGAL DE STO DOMINGO VII,COYOACAN,-99.16951,19.31843
03-148,ALIANZA POPULAR REVOLUCIONARIA ORIENTE (U HAB),COYOACAN,-99.11708,19.31412
03-149,EL ROSEDAL II,COYOACAN,-99.14931,19.33813
03-153,TAXQUEA,COYOACAN,-99.12321,19.33923
03-155,CENTRO URBANO (U HAB),COYOACAN,-99.17441,19.30678
17-003,AERONAUTICA MILITAR,VENUSTIANO CARRANZA,-99.11575,19.42087
17-006,ARTES GRAFICAS,VENUSTIANO CARRANZA,-99.12587,19.41135
17-009,AZTECA,VENUSTIANO CARRANZA,-99.10796,19.43842
17-012,CARACOL,VENUSTIANO CARRANZA,-99.0696,19.42622
17-019,EL ARENAL 2A SECCION,VENUSTIANO CARRANZA,-99.05686,19.42315
17-022,EL ARENAL PTO AEREO (FRACC),VENUSTIANO CARRANZA,-99.06087,19.42869
17-023,EL PARQUE,VENUSTIANO CARRANZA,-99.1178,19.42331
17-026,FEDERAL,VENUSTIANO CARRANZA,-99.08882,19.42028
17-027,FELIPE ANGELES,VENUSTIANO CARRANZA,-99.11225,19.45266
17-028,FIVIPORT (U HAB),VENUSTIANO CARRANZA,-99.06076,19.42629
17-035,LORENZO BOTURINI,VENUSTIANO CARRANZA,-99.1248,19.41592
17-049,PINO (U HAB),VENUSTIANO CARRANZA,-99.09874,19.40979
17-052,PROGRESISTA,VENUSTIANO CARRANZA,-99.10934,19.43609
17-053,PUEBLA,VENUSTIANO CARRANZA,-99.08227,19.40939
17-056,SANTA CRUZ AVIACION,VENUSTIANO CARRANZA,-99.09721,19.4223
17-057,SEVILLA,VENUSTIANO CARRANZA,-99.12311,19.41073
17-059,TRES MOSQUETEROS,VENUSTIANO CARRANZA,-99.10642,19.44063
17-061,VALLE GOMEZ,VENUSTIANO CARRANZA,-99.11901,19.45687
17-073,CENTRO II,VENUSTIANO CARRANZA,-99.12266,19.42571
17-074,IGNACIO ZARAGOZA I,VENUSTIANO CARRANZA,-99.0947,19.41311
17-076,JARDIN BALBUENA I,VENUSTIANO CARRANZA,-99.10535,19.42158
05-006,ARAGON LA VILLA (ARAGON),GUSTAVO A. MADERO,-99.11398,19.47949
05-009,ARROYO GUADALUPE (U HAB),GUSTAVO A. MADERO,-99.13661,19.51075
05-010,BELISARIO DOMINGUEZ,GUSTAVO A. MADERO,-99.11093,19.46245
05-026,COCOYOTES,GUSTAVO A. MADERO,-99.13078,19.54831
05-028,COMPOSITORES MEXICANOS,GUSTAVO A. MADERO,-99.14188,19.56668
05-030,COOPERATIVA LUIS ENRIQUE RODRGUEZ OROZCO (U HAB),GUSTAVO A. MADERO,-99.14228,19.53053
05-036,CUCHILLA LA JOYA,GUSTAVO A. MADERO,-99.11092,19.45839
05-037,DEFENSORES DE LA REPUBLICA,GUSTAVO A. MADERO,-99.14259,19.47513
05-043,EJIDOS SAN JUAN DE ARAGON 1A SECCION (U HAB),GUSTAVO A. MADERO,-99.09257,19.46912
05-046,EL ARBOLILLO 1 (U HAB),GUSTAVO A. MADERO,-99.14805,19.52996
05-048,EL ARBOLILLO 3 (U HAB),GUSTAVO A. MADERO,-99.14447,19.53788
05-050,EL COYOL (U HAB),GUSTAVO A. MADERO,-99.09044,19.48699
05-052,EMILIANO ZAPATA,GUSTAVO A. MADERO,-99.11793,19.46148
05-059,FERNANDO CASAS ALEMAN,GUSTAVO A. MADERO,-99.09596,19.45245
05-063,GABRIEL HERNANDEZ,GUSTAVO A. MADERO,-99.10434,19.49857
05-066,GERTRUDIS SANCHEZ 1A SECCION,GUSTAVO A. MADERO,-99.10406,19.4693
05-068,GERTRUDIS SANCHEZ 3A SECCION,GUSTAVO A. MADERO,-99.10136,19.46102
05-073,GUADALUPE PROLETARIA (AMPL),GUSTAVO A. MADERO,-99.15182,19.52182
05-074,GUADALUPE TEPEYAC,GUSTAVO A. MADERO,-99.1203,19.46807
05-075,GUADALUPE VICTORIA,GUSTAVO A. MADERO,-99.1401,19.53924
05-079,HORNOS DE ARAGON (U HAB),GUSTAVO A. MADERO,-99.08036,19.47115
05-080,INDECO (U HAB),GUSTAVO A. MADERO,-99.08978,19.47346
05-082,INFONAVIT (U HAB),GUSTAVO A. MADERO,-99.14144,19.51602
05-083,INFONAVIT CAMINO SAN JUAN DE ARAGON (U HAB),GUSTAVO A. MADERO,-99.08256,19.47269
05-094,LA CASILDA,GUSTAVO A. MADERO,-99.12282,19.55524
05-100,LA FORESTAL 2,GUSTAVO A. MADERO,-99.12569,19.56871
05-108,LA PRADERA,GUSTAVO A. MADERO,-99.06634,19.476
05-110,LA PRADERA II (U HAB),GUSTAVO A. MADERO,-99.06407,19.4717
05-111,LA PURISIMA TICOMAN (BARR),GUSTAVO A. MADERO,-99.13712,19.51333
05-113,LINDAVISTA VALLEJO (U HAB),GUSTAVO A. MADERO,-99.14937,19.49586
05-114,LOMA DE LA PALMA,GUSTAVO A. MADERO,-99.14475,19.55116
05-116,LOMAS DE SAN JUAN IXHUATEPEC (2A SECCION),GUSTAVO A. MADERO,-99.10852,19.50935
05-120,MALACATES,GUSTAVO A. MADERO,-99.13474,19.57484
05-126,MAXIMINO AVILA CAMACHO,GUSTAVO A. MADERO,-99.13731,19.47848
05-127,"NARCISO BASSOLS (U HAB)",GUSTAVO A. MADERO,-99.05689,19.45615
05-133,PANAMERICANA,GUSTAVO A. MADERO,-99.14326,19.47957
05-139,PRADOS DE CUAUTEPEC,GUSTAVO A. MADERO,-99.14146,19.56129
05-144,QUETZALCOATL 3,GUSTAVO A. MADERO,-99.14165,19.55896
05-147,REVOLUCION IMSS (U HAB),GUSTAVO A. MADERO,-99.13337,19.48545
05-153,SAN JOSE DE LA ESCALERA,GUSTAVO A. MADERO,-99.16543,19.52639
05-168,SAN PEDRO ZACATENCO (PBLO),GUSTAVO A. MADERO,-99.11757,19.50698
05-174,SANTIAGO ATZACOALCO (PBLO),GUSTAVO A. MADERO,-99.09678,19.497
05-180,TEPETATAL,GUSTAVO A. MADERO,-99.13809,19.56242
05-185,TORRES DE QUIROGA (U HAB),GUSTAVO A. MADERO,-99.09571,19.49097
05-187,TORRES DE SAN JUAN 1B (U HAB),GUSTAVO A. MADERO,-99.09259,19.48077
05-188,TORRES LINDAVISTA (FRACC),GUSTAVO A. MADERO,-99.14474,19.51038
05-197,VERONICA CASTRO,GUSTAVO A. MADERO,-99.12888,19.57338
05-213,VILLA DE ARAGON,GUSTAVO A. MADERO,-99.05751,19.46355
05-215,CAMPESTRE ARAGON I,GUSTAVO A. MADERO,-99.0786,19.4879
05-217,CASAS ALEMAN (AMPL) I,GUSTAVO A. MADERO,-99.08143,19.47715
05-219,CHALMA DE GUADALUPE I,GUSTAVO A. MADERO,-99.15247,19.55684
05-223,INDUSTRIAL I,GUSTAVO A. MADERO,-99.12402,19.47377
05-226,LINDAVISTA II,GUSTAVO A. MADERO,-99.13581,19.49996
05-240,SAN FELIPE DE JESUS IV,GUSTAVO A. MADERO,-99.07138,19.49396
05-242,SAN JUAN DE ARAGON 1A SECCION (U HAB) II,GUSTAVO A. MADERO,-99.09237,19.46239
05-248,SAN JUAN DE ARAGON 7 SECC (U HAB) II,GUSTAVO A. MADERO,-99.07398,19.46946
05-255,SAN JUAN DE ARAGON 3A SECCION (U HAB) II,GUSTAVO A. MADERO,-99.06914,19.45149
09-001,SAN AGUSTIN OHTENCO (PBLO),MILPA ALTA,-99.01241,19.19438
09-002,SAN ANTONIO TECOMITL (PBLO),MILPA ALTA,-98.99301,19.21287
09-004,SAN FRANCISCO TECOXPA (PBLO),MILPA ALTA,-99.0026,19.20036
09-010,SAN SALVADOR CUAUHTENCO (PBLO),MILPA ALTA,-99.09474,19.19185
09-012,VILLA MILPA ALTA (PBLO),MILPA ALTA,-99.02359,19.19335
12-001,AHUACATITLA,TLALPAN,-99.16471,19.20812
12-002,AMPLIACION MIGUEL HIDALGO 2A SECC,TLALPAN,-99.19783,19.28248
12-010,ATOCPA SUR,TLALPAN,-99.19323,19.25628
12-013,BELVEDERE,TLALPAN,-99.22703,19.26882
12-014,BOSQUE DE TEPEXIMILPA,TLALPAN,-99.19029,19.27678
12-022,CHIMILLI,TLALPAN,-99.21927,19.26884
12-030,CUCHILLA DE PADIERNA,TLALPAN,-99.21838,19.2762
12-033,DIAMANTE,TLALPAN,-99.1936,19.27087
12-034,DOLORES TLALI,TLALPAN,-99.1458,19.2418
12-035,EJIDOS DE SAN PEDRO MARTIR I (NORTE),TLALPAN,-99.15697,19.27209
12-039,EL ZACATON,TLALPAN,-99.2428,19.26758
12-040,EMILIO PORTES GIL PEMEX PICACHO (U HAB),TLALPAN,-99.2196,19.30183
12-044,UNIDADES HABITACIONALES DE TENORIOS,TLALPAN,-99.11673,19.29533
12-048,FUENTES Y PEDREGAL DE TEPEPAN,TLALPAN,-99.14917,19.27018
12-061,ISIDRO  FABELA (AMPL),TLALPAN,-99.17082,19.29814
12-062,ISSSFAM No. 1 (U HAB)-VILLA TLALPAN,TLALPAN,-99.16246,19.27828
12-065,JARDINES DE SAN JUAN,TLALPAN,-99.18637,19.21154
12-068,JUVENTUD UNIDA,TLALPAN,-99.15287,19.26882
12-071,LA GUADALUPANA,TLALPAN,-99.15042,19.1951
12-074,LA MAGDALENA PETLACALCO (PBLO),TLALPAN,-99.18335,19.23455
12-076,LA PRIMAVERA,TLALPAN,-99.20292,19.26718
12-079,LOMAS ALTAS DE PADIERNA SUR,TLALPAN,-99.22631,19.27327
12-080,LOMAS DE CUILOTEPEC,TLALPAN,-99.23247,19.27072
12-085,LOMAS DEL PEDREGAL,TLALPAN,-99.21829,19.27389
12-092,MA ESTHER ZUNO DE ECHEVERRIA-TLALPUENTE,TLALPAN,-99.18817,19.24773
