id,name,division,lon,lat
6267,Facería 14,Comunidad Foral de Navarra,-1.318846,42.66802
6268,Facería 15,Comunidad Foral de Navarra,-1.177953,42.65466
6269,Facería 16,Comunidad Foral de Navarra,-1.25211,42.95851
6270,Facería 2,Comunidad Foral de Navarra,-1.164899,42.94346
6271,Facería 9,Comunidad Foral de Navarra,-1.01502,42.92831
6272,Facería de Remendia (Junta General del Valle de Salazar),Comunidad Foral de Navarra,-1.184591,42.86559
6273,Güesa,Comunidad Foral de Navarra,-1.065921,42.81881
6274,Gallués,Comunidad Foral de Navarra,-1.102171,42.79248
6275,Garaioa,Comunidad Foral de Navarra,-1.247379,42.91891
6276,Garde,Comunidad Foral de Navarra,-0.8967533,42.78236
6277,Garralda,Comunidad Foral de Navarra,-1.304614,42.95553
6278,Hiriberri,Comunidad Foral de Navarra,-1.209175,42.94974
6279,Ibargoiti,Comunidad Foral de Navarra,-1.456883,42.67413
6280,Isaba,Comunidad Foral de Navarra,-0.8555056,42.90369
6281,Izagaondoa,Comunidad Foral de Navarra,-1.418376,42.7297
6282,Izalzu,Comunidad Foral de Navarra,-1.036676,42.92811
6283,Jaurrieta,Comunidad Foral de Navarra,-1.15096,42.89892
6284,Lónguida,Comunidad Foral de Navarra,-1.358911,42.78174
6285,Lizoáin,Comunidad Foral de Navarra,-1.467265,42.83025
6286,Lumbier,Comunidad Foral de Navarra,-1.289749,42.64791
6287,Luzaide,Comunidad Foral de Navarra,-1.314196,43.06487
6288,Monreal,Comunidad Foral de Navarra,-1.526467,42.70455
6289,Navascués,Comunidad Foral de Navarra,-1.115915,42.72926
6290,Ochagavía,Comunidad Foral de Navarra,-1.083523,42.96195
6291,Orbaitzeta,Comunidad Foral de Navarra,-1.214161,43.00728
6292,Orbara,Comunidad Foral de Navarra,-1.252288,42.97387
6293,Oronz,Comunidad Foral de Navarra,-1.073245,42.8754
6294,Oroz-Betelu,Comunidad Foral de Navarra,-1.304449,42.90627
6295,Orreaga,Comunidad Foral de Navarra,-1.30786,43.01427
6296,Romanzado,Comunidad Foral de Navarra,-1.195266,42.68438
6297,Roncal,Comunidad Foral de Navarra,-0.9536744,42.80589
6298,Sarriés,Comunidad Foral de Navarra,-1.10415,42.84035
6299,Unciti,Comunidad Foral de Navarra,-1.479558,42.72913
6300,Urraul Alto,Comunidad Foral de Navarra,-1.226361,42.79162
6301,Urraul Bajo,Comunidad Foral de Navarra,-1.327618,42.69076
6302,Urroz,Comunidad Foral de Navarra,-1.452965,42.77873
6303,Urzainqui,Comunidad Foral de Navarra,-0.9308089,42.83506
6304,Uztárroz,Comunidad Foral de Navarra,-0.9595234,42.91448
6305,Vidángoz,Comunidad Foral de Navarra,-1.007771,42.81695
6306,Añorbe,Comunidad Foral de Navarra,-1.727522,42.63726
6307,Adiós,Comunidad Foral de Navarra,-1.735106,42.69553
6308,Aranguren,Comunidad Foral de Navarra,-1.570153,42.77338
6309,Artazu,Comunidad Foral de Navarra,-1.840832,42.68652
6310,Barañain,Comunidad Foral de Navarra,-1.689284,42.80405
6311,Belascoáin,Comunidad Foral de Navarra,-1.829768,42.75014
6312,Berrioplano,Comunidad Foral de Navarra,-1.702932,42.85766
6313,Bidaurreta,Comunidad Foral de Navarra,-1.842698,42.76836
6314,Biurrun-Olcoz,Comunidad Foral de Navarra,-1.679435,42.67915
6315,Burlada,Comunidad Foral de Navarra,-1.616303,42.82449
6316,Ciriza,Comunidad Foral de Navarra,-1.825079,42.79179
6317,Cizur,Comunidad Foral de Navarra,-1.74031,42.76215
6318,Echarri,Comunidad Foral de Navarra,-1.828274,42.78089
6319,Egüés,Comunidad Foral de Navarra,-1.550158,42.82287
6320,Enériz,Comunidad Foral de Navarra,-1.744049,42.66446
6321,Etxauri,Comunidad Foral de Navarra,-1.806709,42.8008
6322,Facería 35,Comunidad Foral de Navarra,-1.842011,42.8348
6323,Facería 50,Comunidad Foral de Navarra,-1.728615,42.82911
6324,Facería Aristregui (Juslapeña) y Sarasa (Iza),Comunidad Foral de Navarra,-1.735485,42.88486
6325,Galar,Comunidad Foral de Navarra,-1.673102,42.74567
6326,Goñi,Comunidad Foral de Navarra,-1.896578,42.83094
6327,Guirguillano,Comunidad Foral de Navarra,-1.864307,42.72071
6328,Huarte,Comunidad Foral de Navarra,-1.592619,42.82913
6329,Iza,Comunidad Foral de Navarra,-1.773542,42.8855
6330,Juslapeña,Comunidad Foral de Navarra,-1.706128,42.90312
6331,Legarda,Comunidad Foral de Navarra,-1.777499,42.71844
6332,Muruzábal,Comunidad Foral de Navarra,-1.76186,42.6887
6333,Noáin,Comunidad Foral de Navarra,-1.590524,42.72756
6334,Obanos,Comunidad Foral de Navarra,-1.785272,42.66171
6335,Ollo,Comunidad Foral de Navarra,-1.851327,42.86032
6336,Olza,Comunidad Foral de Navarra,-1.766073,42.82074
6337,Orcoyen,Comunidad Foral de Navarra,-1.705032,42.82571
6338,Pamplona,Comunidad Foral de Navarra,-1.653615,42.81537
6339,Puente la Reina,Comunidad Foral de Navarra,-1.816807,42.69509
6340,Tiebas-Muruarte de Reta,Comunidad Foral de Navarra,-1.640542,42.68596
6341,Ucar,Comunidad Foral de Navarra,-1.706379,42.68592
6342,Uterga,Comunidad Foral de Navarra,-1.751307,42.71473
6343,Villava,Comunidad Foral de Navarra,-1.609782,42.83303
6344,Zabalza,Comunidad Foral de Navarra,-1.799796,42.76628
6345,Zizur Mayor,Comunidad Foral de Navarra,-1.68546,42.78824
6346,Agost,Comunidad Valenciana,-0.6414812,38.44238
6347,Aigües,Comunidad Valenciana,-0.3633469,38.51014
6348,Alicante,Comunidad Valenciana,-0.5377098,38.38275
6349,Busot,Comunidad Valenciana,-0.4185101,38.50122
6350,El Campello,Comunidad Valenciana,-0.3726457,38.46227
6351,Jijona,Comunidad Valenciana,-0.4896015,38.55118
6352,Mutxamel,Comunidad Valenciana,-0.4748912,38.43448
6353,San Vicente del Raspeig,Comunidad Valenciana,-0.5344929,38.42733
6354,Sant Joan d'Alacant,Comunidad Valenciana,-0.4289547,38.40449
6355,Torremanzanas,Comunidad Valenciana,-0.4112649,38.60493
6356,Alcoy,Comunidad Valenciana,-0.5164987,38.68236
6357,Banyeres de Mariola,Comunidad Valenciana,-0.6779103,38.70572
6358,Benifallim,Comunidad Valenciana,-0.4117908,38.65508
6359,Castalla,Comunidad Valenciana,-0.6705451,38.56794
6360,Ibi,Comunidad Valenciana,-0.5628557,38.62489
6361,Onil,Comunidad Valenciana,-0.6610557,38.63329
6362,Penàguila,Comunidad Valenciana,-0.373467,38.65836
6363,Tibi,Comunidad Valenciana,-0.5943145,38.52154
6364,Beneixama,Comunidad Valenciana,-0.7604701,38.72225
6365,Biar,Comunidad Valenciana,-0.7478745,38.64472
6366,Cañada,Comunidad Valenciana,-0.8215602,38.68575
6367,Campo de Mirra,Comunidad Valenciana,-0.8017481,38.70373
6368,Salinas,Comunidad Valenciana,-0.9104095,38.50786
6369,Sax,Comunidad Valenciana,-0.8133235,38.54849
6370,Villena,Comunidad Valenciana,-0.9138253,38.63412
6371,Albatera,Comunidad Valenciana,-0.8885968,38.21251
6372,Algorfa,Comunidad Valenciana,-0.7866213,38.06414
6373,Almoradí,Comunidad Valenciana,-0.795064,38.09968
6374,Benejúzar,Comunidad Valenciana,-0.8319018,38.07372
6375,Benferri,Comunidad Valenciana,-0.9829186,38.15184
6376,Benijófar,Comunidad Valenciana,-0.7406647,38.07495
6377,Bigastro,Comunidad Valenciana,-0.8957566,38.06056
6378,Callosa de Segura,Comunidad Valenciana,-0.8706945,38.13412
6379,Catral,Comunidad Valenciana,-0.7975936,38.15235
6380,Cox,Comunidad Valenciana,-0.8996823,38.14381
6381,Daya Nueva,Comunidad Valenciana,-0.7629959,38.10982
6382,Daya Vieja,Comunidad Valenciana,-0.7352688,38.10593
6383,Dolores,Comunidad Valenciana,-0.7547511,38.13879
6384,Formentera del Segura,Comunidad Valenciana,-0.7364729,38.09421
6385,Granja de Rocamora,Comunidad Valenciana,-0.8933369,38.15491
6386,Guardamar del Segura,Comunidad Valenciana,-0.669505,38.08125
6387,Jacarilla,Comunidad Valenciana,-0.8516583,38.04793
6388,Los Montesinos,Comunidad Valenciana,-0.7719421,38.0293
6389,Orihuela,Comunidad Valenciana,-0.9092126,38.06678
6390,Pilar de la Horadada,Comunidad Valenciana,-0.8285796,37.89912
6391,Rafal,Comunidad Valenciana,-0.8481018,38.10675
6392,Redován,Comunidad Valenciana,-0.921264,38.12266
6393,Rojales,Comunidad Valenciana,-0.7188499,38.07404
6394,San Fulgencio,Comunidad Valenciana,-0.6930528,38.1257
6395,San Isidro,Comunidad Valenciana,-0.8374132,38.17985
6396,San Miguel de Salinas,Comunidad Valenciana,-0.8030901,37.97495
6397,Torrevieja,Comunidad Valenciana,-0.70447,38.00011
6398,Agres,Comunidad Valenciana,-0.5121161,38.78716
6399,Alcocer de Planes,Comunidad Valenciana,-0.4012843,38.79309
6400,Alcoleja,Comunidad Valenciana,-0.3274594,38.66506
6401,Alfafara,Comunidad Valenciana,-0.5637368,38.78078
6402,Almudaina,Comunidad Valenciana,-0.3576914,38.76425
6403,Balones,Comunidad Valenciana,-0.3330918,38.74407
6404,Benasau,Comunidad Valenciana,-0.3377957,38.69591
6405,Beniarrés,Comunidad Valenciana,-0.3625468,38.82576
6406,Benilloba,Comunidad Valenciana,-0.3957948,38.70576
6407,Benillup,Comunidad Valenciana,-0.3801358,38.75645
6408,Benimarfull,Comunidad Valenciana,-0.3913774,38.77535
6409,Benimassot,Comunidad Valenciana,-0.2986984,38.75383
6410,Cocentaina,Comunidad Valenciana,-0.4471594,38.7375
6411,Facheca,Comunidad Valenciana,-0.2745423,38.73155
6412,Famorca,Comunidad Valenciana,-0.2405393,38.73068
6413,Gaianes,Comunidad Valenciana,-0.4106505,38.81595
6414,Gorga,Comunidad Valenciana,-0.3739058,38.7222
6415,L'Alqueria d'Asnar,Comunidad Valenciana,-0.4234925,38.77224
6416,Lorcha,Comunidad Valenciana,-0.3084067,38.84986
6417,Millena,Comunidad Valenciana,-0.3784932,38.7404
6418,Muro de Alcoy,Comunidad Valenciana,-0.4457665,38.78854
6419,Planes,Comunidad Valenciana,-0.3313,38.79227
6420,Quatretondeta,Comunidad Valenciana,-0.3144078,38.71665
6421,Tollos,Comunidad Valenciana,-0.2476933,38.76268
6422,Adsubia,Comunidad Valenciana,-0.1686982,38.85909
6423,Alcalalí,Comunidad Valenciana,-0.03106692,38.75589
6424,Beniarbeig,Comunidad Valenciana,-0.01160364,38.81763
6425,Beniardá,Comunidad Valenciana,-0.2145104,38.69612
6426,Benidoleig,Comunidad Valenciana,-0.02692732,38.79239
6427,Benimeli,Comunidad Valenciana,-0.0357061,38.82904
6428,Benissa,Comunidad Valenciana,0.03787951,38.69226
6429,Benitachell,Comunidad Valenciana,0.1488417,38.72444
6430,Binigembla,Comunidad Valenciana,-0.1157862,38.7468
6431,Calpe,Comunidad Valenciana,0.044544,38.65256
6432,Castell de Castells,Comunidad Valenciana,-0.1870313,38.73499
6433,Dénia,Comunidad Valenciana,0.07994916,38.82418
6434,El Ràfol d'Almúnia,Comunidad Valenciana,-0.05086869,38.83058
6435,El Verger,Comunidad Valenciana,-0.004708065,38.85066
6436,Els Poblets,Comunidad Valenciana,0.01778188,38.85485
6437,Gata de Gorgos,Comunidad Valenciana,0.07004207,38.76807
6438,Jávea,Comunidad Valenciana,0.1638174,38.76757
6439,Jalón,Comunidad Valenciana,-0.03098408,38.71297
6440,La Vall d'Alcalà,Comunidad Valenciana,-0.2535422,38.7883
6441,La Vall de Laguar,Comunidad Valenciana,-0.1307112,38.77497
6442,Llíber,Comunidad Valenciana,0.007926633,38.72941
6443,Murla,Comunidad Valenciana,-0.07691699,38.7658
6444,Ondara,Comunidad Valenciana,0.01500604,38.82701
6445,Orba,Comunidad Valenciana,-0.06630637,38.78536
6446,Parcent,Comunidad Valenciana,-0.07362292,38.73924
6447,Pedreguer,Comunidad Valenciana,0.03139668,38.79344
6448,Pego,Comunidad Valenciana,-0.1000098,38.84376
6449,Sagra,Comunidad Valenciana,-0.0668233,38.81814
6450,Sanet y Negrals,Comunidad Valenciana,-0.02863178,38.81556
6451,Senija,Comunidad Valenciana,0.04444169,38.7343
6452,Teulada,Comunidad Valenciana,0.1148059,38.71166
6453,Tormos,Comunidad Valenciana,-0.07257907,38.80391
6454,Vall de Ebo,Comunidad Valenciana,-0.1703455,38.80039
6455,Vall de Gallinera,Comunidad Valenciana,-0.2319899,38.82963
6456,Altea,Comunidad Valenciana,-0.046988,38.62529
6457,Benidorm,Comunidad Valenciana,-0.1284173,38.5549
6458,Benifato,Comunidad Valenciana,-0.2411564,38.66034
6459,Benimantell,Comunidad Valenciana,-0.2024975,38.64578
6460,Bolulla,Comunidad Valenciana,-0.1212696,38.68495
6461,Callosa d'En Sarrià,Comunidad Valenciana,-0.1042234,38.65346
6462,Confrides,Comunidad Valenciana,-0.2765639,38.67929
6463,El Castell de Guadalest,Comunidad Valenciana,-0.1682204,38.67021
6464,Finestrat,Comunidad Valenciana,-0.2031744,38.57413
6465,L'Alfàs del Pi,Comunidad Valenciana,-0.08831107,38.5782
6466,La Nucia,Comunidad Valenciana,-0.1200653,38.60112
6467,Orxeta,Comunidad Valenciana,-0.2795827,38.5536
6468,Polop,Comunidad Valenciana,-0.1523376,38.62073
6469,Relleu,Comunidad Valenciana,-0.3394769,38.57135
6470,Sella,Comunidad Valenciana,-0.2786762,38.61802
6471,Tárbena,Comunidad Valenciana,-0.096394,38.70715
6472,Villajoyosa,Comunidad Valenciana,-0.2512752,38.5211
6473,Algueña,Comunidad Valenciana,-1.003691,38.34355
6474,Aspe,Comunidad Valenciana,-0.785212,38.32946
6475,Elda,Comunidad Valenciana,-0.8207079,38.47498
6476,Hondón de las Nieves,Comunidad Valenciana,-0.8949651,38.30782
6477,Hondón de los Frailes,Comunidad Valenciana,-0.932154,38.26906
6478,La Romana,Comunidad Valenciana,-0.9076285,38.35523
6479,Monóvar,Comunidad Valenciana,-0.9123261,38.42859
6480,Monforte del Cid,Comunidad Valenciana,-0.6948259,38.38489
6481,Novelda,Comunidad Valenciana,-0.7860179,38.3942
6482,Petrer,Comunidad Valenciana,-0.7315719,38.49214
6483,Pinoso,Comunidad Valenciana,-1.028971,38.41271
6484,Alicante,Comunidad Valenciana,-0.4742263,38.16473
6485,Crevillent,Comunidad Valenciana,-0.814099,38.23459
6486,Elche,Comunidad Valenciana,-0.664749,38.24725
6487,Santa Pola,Comunidad Valenciana,-0.577134,38.20363
6488,Atzeneta del Maestrat,Comunidad Valenciana,-0.1857688,40.23472
6489,Benafigos,Comunidad Valenciana,-0.1952887,40.27325
6490,Chodos,Comunidad Valenciana,-0.2895732,40.23083
6491,Costur,Comunidad Valenciana,-0.1623392,40.12164
6492,Figueroles,Comunidad Valenciana,-0.2221402,40.12657
6493,L'Alcora,Comunidad Valenciana,-0.2160049,40.06582
6494,Les Useras,Comunidad Valenciana,-0.1337618,40.17835
6495,Lucena del Cid,Comunidad Valenciana,-0.2808525,40.14958
6496,Vistabella del Maestrazgo,Comunidad Valenciana,-0.2975748,40.30653
6497,Arañuel,Comunidad Valenciana,-0.4885439,40.0833
6498,Argelita,Comunidad Valenciana,-0.3407952,40.06715
6499,Ayódar,Comunidad Valenciana,-0.3847659,39.992
6500,Castillo de Villamalefa,Comunidad Valenciana,-0.3669322,40.14593
6501,Cirat,Comunidad Valenciana,-0.4553618,40.05127
6502,Cortes de Arenoso,Comunidad Valenciana,-0.5289039,40.17182
6503,Espadilla,Comunidad Valenciana,-0.3659726,40.02082
6504,Fanzara,Comunidad Valenciana,-0.3151972,40.01265
6505,Fuente la Reina,Comunidad Valenciana,-0.6093374,40.05732
6506,Fuentes de Ayódar,Comunidad Valenciana,-0.4255001,40.02069
6507,Ludiente,Comunidad Valenciana,-0.3772024,40.09566
6508,Montán,Comunidad Valenciana,-0.550081,40.02929
6509,Montanejos,Comunidad Valenciana,-0.5349945,40.06934
6510,Puebla de Arenoso,Comunidad Valenciana,-0.5807456,40.10257
6511,Toga,Comunidad Valenciana,-0.3757856,40.0516
6512,Torralba del Pinar,Comunidad Valenciana,-0.4490108,39.9949
6513,Torrechiva,Comunidad Valenciana,-0.404211,40.04875
6514,Vallat,Comunidad Valenciana,-0.3336463,40.0371
6515,Villahermosa del Río,Comunidad Valenciana,-0.4228111,40.20569
6516,Villamalur,Comunidad Valenciana,-0.4069643,39.95891
6517,Villanueva de Viver,Comunidad Valenciana,-0.63889,40.05755
6518,Zucaina,Comunidad Valenciana,-0.4471491,40.1316
6519,Algimia de Almonacid,Comunidad Valenciana,-0.4208035,39.91543
6520,Almedíjar,Comunidad Valenciana,-0.407938,39.87229
6521,Altura,Comunidad Valenciana,-0.5844712,39.815
6522,Azuébar,Comunidad Valenciana,-0.3664549,39.85068
6523,Barracas,Comunidad Valenciana,-0.6960662,39.99877
6524,Bejís,Comunidad Valenciana,-0.7364269,39.90099
6525,Benafer,Comunidad Valenciana,-0.6055493,39.97017
6526,Castellnovo,Comunidad Valenciana,-0.4483897,39.85437
6527,Caudiel,Comunidad Valenciana,-0.5719635,39.98701
6528,Chóvar,Comunidad Valenciana,-0.3239773,39.8492
6529,El Toro,Comunidad Valenciana,-0.7744634,39.96078
6530,Gaibiel,Comunidad Valenciana,-0.4993968,39.92972
6531,Geldo,Comunidad Valenciana,-0.4648338,39.83602
6532,Higueras,Comunidad Valenciana,-0.5086729,39.99181
6533,Jérica,Comunidad Valenciana,-0.5846846,39.88972
6534,Matet,Comunidad Valenciana,-0.4566561,39.94378
6535,Navajas,Comunidad Valenciana,-0.500464,39.88138
6536,Pavías,Comunidad Valenciana,-0.4816053,39.97013
6537,Pina de Montalgrao,Comunidad Valenciana,-0.6493711,40.01402
6538,Sacañet,Comunidad Valenciana,-0.7344478,39.85267
6539,Segorbe,Comunidad Valenciana,-0.4630388,39.78781
6540,Soneja,Comunidad Valenciana,-0.3758106,39.81935
6541,Sot de Ferrer,Comunidad Valenciana,-0.4013803,39.80178
6542,Teresa,Comunidad Valenciana,-0.6748782,39.8889
6543,Torás,Comunidad Valenciana,-0.6862656,39.92895
6544,Vall de Almonacid,Comunidad Valenciana,-0.4581357,39.8978
6545,Viver,Comunidad Valenciana,-0.6300469,39.93227
6546,Albocàsser,Comunidad Valenciana,0.01710805,40.37308
6547,Ares del Maestre,Comunidad Valenciana,-0.1096728,40.4447
6548,Benasal,Comunidad Valenciana,-0.1677747,40.38638
6549,Catí,Comunidad Valenciana,0.02009615,40.47446
6550,Culla,Comunidad Valenciana,-0.123241,40.30811
6551,La Torre d'En Besora,Comunidad Valenciana,-0.08025696,40.32083
6552,Tírig,Comunidad Valenciana,0.07042655,40.43297
6553,Vilar de Canes,Comunidad Valenciana,-0.06316715,40.35407
6554,Villafranca del Cid,Comunidad Valenciana,-0.2637087,40.43169
6555,Alcalà de Xivert,Comunidad Valenciana,0.2314296,40.2958
6556,Benicarló,Comunidad Valenciana,0.4027703,40.44349
6557,Càlig,Comunidad Valenciana,0.3526522,40.46781
6558,Canet lo Roig,Comunidad Valenciana,0.233495,40.56145
6559,Castell de Cabres,Comunidad Valenciana,0.04258427,40.66981
6560,Cervera del Maestre,Comunidad Valenciana,0.2823989,40.44341
6561,Chert,Comunidad Valenciana,0.1342574,40.53392
6562,La Jana,Comunidad Valenciana,0.238671,40.50234
6563,La Pobla de Benifassà,Comunidad Valenciana,0.1650629,40.68596
6564,La Salzadella,Comunidad Valenciana,0.147385,40.41756
6565,Peñíscola,Comunidad Valenciana,0.3550594,40.35645
6566,Rossell,Comunidad Valenciana,0.2244934,40.62241
6567,San Rafael del Río,Comunidad Valenciana,0.3389592,40.5946
6568,Sant Jordi,Comunidad Valenciana,0.3595652,40.53713
6569,Sant Mateu,Comunidad Valenciana,0.1742384,40.46595
6570,Santa Magdalena de Pulpis,Comunidad Valenciana,0.2734038,40.37473
6571,Traiguera,Comunidad Valenciana,0.3186559,40.54919
6572,Vinaròs,Comunidad Valenciana,0.4354524,40.51013
6573,Castellfort,Comunidad Valenciana,-0.1993479,40.50623
6574,Cinctorres,Comunidad Valenciana,-0.2195375,40.57629
6575,Forcall,Comunidad Valenciana,-0.2122172,40.65724
6576,Herbés,Comunidad Valenciana,-0.01491236,40.70883
6577,La Mata de Morella,Comunidad Valenciana,-0.2777921,40.61158
6578,Morella,Comunidad Valenciana,-0.07542608,40.5979
6579,Olocau del Rey,Comunidad Valenciana,-0.3392991,40.6415
6580,Palanques,Comunidad Valenciana,-0.1902954,40.70995
6581,Portell de Morella,Comunidad Valenciana,-0.2678985,40.5396
6582,Todolella,Comunidad Valenciana,-0.2622917,40.64434
6583,Vallibona,Comunidad Valenciana,0.08873185,40.60796
6584,Villores,Comunidad Valenciana,-0.2090465,40.67944
6585,Zorita del Maestrazgo,Comunidad Valenciana,-0.1648082,40.74167
6586,Almazora,Comunidad Valenciana,-0.06774005,39.95122
6587,Benicasim,Comunidad Valenciana,0.04163235,40.05653
6588,Benlloch,Comunidad Valenciana,0.05761611,40.20787
6589,Borriol,Comunidad Valenciana,-0.0700471,40.05061
6590,Cabanes,Comunidad Valenciana,0.09393346,40.14436
6591,Castellón de la Plana,Comunidad Valenciana,-0.04307361,39.99774
6592,La Pobla Tornesa,Comunidad Valenciana,-0.001108276,40.10343
6593,Les Coves de Vinromà,Comunidad Valenciana,0.1183737,40.3238
6594,Oropesa del Mar,Comunidad Valenciana,0.1228921,40.09157
6595,Sant Joan de Moró,Comunidad Valenciana,-0.1263969,40.06871
6596,Sarratella,Comunidad Valenciana,0.03756248,40.30973
6597,Sierra Engarcerán,Comunidad Valenciana,-0.0269939,40.26353
6598,Torre Endoménech,Comunidad Valenciana,0.0728254,40.26815
6599,Torreblanca,Comunidad Valenciana,0.2016248,40.20975
6600,Vall d'Alba,Comunidad Valenciana,-0.02941104,40.18216
6601,Vilafamés,Comunidad Valenciana,-0.07066997,40.12197
6602,Vilanova d'Alcolea,Comunidad Valenciana,0.09042069,40.23943
6603,Aín,Comunidad Valenciana,-0.3486866,39.8938
6604,Alcudia de Veo,Comunidad Valenciana,-0.3447649,39.92083
6605,Alfondeguilla,Comunidad Valenciana,-0.2814008,39.83864
6606,Almenara,Comunidad Valenciana,-0.2262872,39.75128
6607,Alquerías del Niño Perdido,Comunidad Valenciana,-0.1296665,39.88973
6608,Artana,Comunidad Valenciana,-0.2465722,39.89559
6609,Betxí,Comunidad Valenciana,-0.1960929,39.92142
6610,Burriana,Comunidad Valenciana,-0.07434448,39.8903
6611,Chilches,Comunidad Valenciana,-0.1809877,39.77971
6612,Eslida,Comunidad Valenciana,-0.3049904,39.88702
6613,La Llosa,Comunidad Valenciana,-0.2023396,39.76735
6614,La Vall d'Uixó,Comunidad Valenciana,-0.2348433,39.8137
6615,La Vilavella,Comunidad Valenciana,-0.1922969,39.8638
6616,Moncofa,Comunidad Valenciana,-0.1530151,39.79857
