id,name,lat,lon
243,Gualeguay,-33.222923618473274,-59.65137439098213
244,Isla,-33.09375925706034,-58.26062516735887
245,Islas del Ibicuy,-33.95040140613898,-58.53111934728415
246,La Paz,-30.7765007005997,-59.5715367437887
247,Nogoyá,-32.135039523585164,-59.77531727331947
248,Paraná,-31.67874906918287,-60.09689105280776
249,Tala,-32.19160219221993,-59.114007680521425
250,Uruguay,-32.32769042079154,-58.64672526444185
251,Victoria,-32.88382151789296,-60.111377650367224
252,Villaguay,-31.687742487843927,-59.07547835112132
253,Bermejo,-23.903109294370218,-61.35389025440925
254,Formosa,-25.73764496290191,-58.046911995442024
255,Laishi,-26.656054093952157,-58.48047004269815
256,Matacos,-24.148305495530266,-62.19016854223551
257,Patiño,-25.330780267909276,-60.23214710724909
258,Pilagás,-24.84893998282693,-58.60516594124527
259,Pilcomayo,-25.575611254098323,-57.98529016894218
260,Pirané,-26.26469581793688,-59.33699012340144
261,Ramón Lista,-22.818496916930712,-62.19884615760529
262,Capital,-24.086614600010947,-65.34258125966791
263,Cochinoca,-22.868287891311383,-65.93721305998619
264,El Carmen,-24.406786391260713,-65.27626204633566
265,Humahuaca,-23.09036902826476,-65.37076558066231
266,Ledesma,-23.86582693274655,-64.77457396105235
267,Palpalá,-24.1980356007491,-65.11796728166672
268,Rinconada,-22.5136489371728,-66.29952143063178
269,San Antonio,-24.373430090575376,-65.34878467891986
270,San Pedro,-24.27050033791314,-64.71766745034228
271,Santa Bárbara,-24.189072616668962,-64.48812300906282
272,Santa Catalina,-22.262928859576263,-66.27902863235151
273,Susques,-23.960463262108828,-66.42093632997917
274,Tilcara,-23.485592496056537,-65.34657941716267
275,Tumbaya,-23.816553346241477,-65.61524484343565
276,Valle Grande,-23.319906637542875,-65.01812091804214
277,Yavi,-22.357352146872113,-65.53829375837967
278,Atreucó,-36.999824675726586,-63.54437855072736
279,Caleu Caleu,-39.04668719802767,-63.91626098461151
280,Capital,-36.67767463671719,-64.16550935004673
281,Catriló,-36.56655798178821,-63.39047638061543
282,Chalileo,-35.9988313093573,-66.62604360235574
283,Chapaleufú,-35.14581087540783,-63.47660709184769
284,Chical Có,-36.00657691020075,-68.24079721942942
285,Conhelo,-35.96615978674261,-64.4909199264134
286,Curacó,-38.73015233919752,-66.4449969907772
287,Guatraché,-37.47448239971246,-63.39252028175625
288,Hucal,-37.86401460087269,-63.39316572422177
289,Lihuel Calel,-38.818184364500745,-65.14193829767785
290,Limay Mahuida,-37.40880457409297,-66.52815149508511
291,Loventué,-35.99918130703785,-65.56680080060684
292,Maracó,-35.69325289965737,-63.389095850897505
293,Puelén,-38.02270050577539,-67.74724888079463
294,Quemú Quemú,-36.118454429652665,-63.389651648576155
295,Rancul,-35.281062153004214,-64.98231679016314
296,Realicó,-34.99838576544454,-64.15887563581778
297,Toay,-36.71660046571039,-64.49543802367205
298,Trenel,-35.594233990643005,-64.04592320435165
299,Utracán,-37.308674802875124,-65.02950580597565
300,Arauco,-28.501120127481233,-66.84266126536743
301,Capital,-29.266549837550777,-66.85447644827792
302,Castro Barros,-29.100437894904275,-66.8807065129184
303,Chamical,-30.35831434150584,-66.42792862335565
304,Chilecito,-29.348753640608347,-67.20898572246514
305,Coronel Felipe Varela,-29.610886686048865,-68.33255762327761
306,Famatina,-28.49555059917337,-67.44575553356698
307,General Angel Vicente Peñaloza,-30.447959399597682,-66.65412034960589
308,General Belgrano,-30.62657995500119,-66.3766518052615
309,General Juan Facundo Quiroga,-30.671257919787752,-67.1133168059091
310,General Lamadrid,-28.44913786327452,-69.31689324111137
311,General Ocampo,-31.095759454421952,-65.99935482624993
312,General San Martín,-31.895991107770406,-66.28266821069874
313,Independencia,-30.11634420592302,-67.66162018036889
314,Rosario Vera Peñaloza,-31.587217067074157,-66.79758786652523
315,San Blas de los Sauces,-28.537124236706372,-67.24606280631784
316,Sanagasta,-29.233832663064703,-67.08918442928157
317,Vinchina,-28.079677268229222,-68.29334699349724
318,Capital,-32.87286506876274,-68.86139015002753
319,General Alvear,-35.214227813309876,-67.08204870424609
320,Godoy Cruz,-32.91410392590565,-68.82088863531612
